STATEFP,COUNTYFP,COUNTYNAME,year,heat_days
13,13131,Grady,2007,91
13,13131,Grady,2008,44
13,13131,Grady,2009,105
13,13131,Grady,2010,91
13,13131,Grady,2011,117
13,13131,Grady,2012,75
13,13131,Grady,2013,33
13,13131,Grady,2014,88
13,13131,Grady,2015,65
13,13131,Grady,2016,73
13,13131,Grady,2017,39
13,13131,Grady,2018,46
13,13131,Grady,2019,93
13,13131,Grady,2020,68
13,13131,Grady,2021,34
13,13133,Greene,1979,23
13,13133,Greene,1980,58
13,13133,Greene,1981,51
13,13133,Greene,1982,9
13,13133,Greene,1983,29
13,13133,Greene,1984,6
13,13133,Greene,1985,33
13,13133,Greene,1986,67
13,13133,Greene,1987,37
13,13133,Greene,1988,55
13,13133,Greene,1989,17
13,13133,Greene,1990,44
13,13133,Greene,1991,20
13,13133,Greene,1992,13
13,13133,Greene,1993,52
13,13133,Greene,1994,5
13,13133,Greene,1995,30
13,13133,Greene,1996,17
13,13133,Greene,1997,17
13,13133,Greene,1998,47
13,13133,Greene,1999,56
13,13133,Greene,2000,64
13,13133,Greene,2001,13
13,13133,Greene,2002,61
13,13133,Greene,2003,1
13,13133,Greene,2004,28
13,13133,Greene,2005,26
13,13133,Greene,2006,66
13,13133,Greene,2007,81
13,13133,Greene,2008,65
13,13133,Greene,2009,96
13,13133,Greene,2010,80
13,13133,Greene,2011,108
13,13133,Greene,2012,82
13,13133,Greene,2013,20
13,13133,Greene,2014,90
13,13133,Greene,2015,60
13,13133,Greene,2016,80
13,13133,Greene,2017,49
13,13133,Greene,2018,72
13,13133,Greene,2019,91
13,13133,Greene,2020,56
13,13133,Greene,2021,47
13,13135,Gwinnett,1979,7
13,13135,Gwinnett,1980,30
13,13135,Gwinnett,1981,29
13,13135,Gwinnett,1982,1
13,13135,Gwinnett,1983,20
13,13135,Gwinnett,1984,2
13,13135,Gwinnett,1985,8
13,13135,Gwinnett,1986,49
13,13135,Gwinnett,1987,17
13,13135,Gwinnett,1988,29
13,13135,Gwinnett,1989,1
13,13135,Gwinnett,1990,18
13,13135,Gwinnett,1991,3
13,13135,Gwinnett,1992,6
13,13135,Gwinnett,1993,20
13,13135,Gwinnett,1994,0
13,13135,Gwinnett,1995,23
13,13135,Gwinnett,1996,7
13,13135,Gwinnett,1997,6
13,13135,Gwinnett,1998,17
13,13135,Gwinnett,1999,34
13,13135,Gwinnett,2000,36
13,13135,Gwinnett,2001,4
13,13135,Gwinnett,2002,29
13,13135,Gwinnett,2003,0
13,13135,Gwinnett,2004,8
13,13135,Gwinnett,2005,11
13,13135,Gwinnett,2006,30
13,13135,Gwinnett,2007,57
13,13135,Gwinnett,2008,34
13,13135,Gwinnett,2009,70
13,13135,Gwinnett,2010,48
13,13135,Gwinnett,2011,86
13,13135,Gwinnett,2012,57
13,13135,Gwinnett,2013,10
13,13135,Gwinnett,2014,46
13,13135,Gwinnett,2015,46
13,13135,Gwinnett,2016,57
13,13135,Gwinnett,2017,14
13,13135,Gwinnett,2018,17
13,13135,Gwinnett,2019,44
13,13135,Gwinnett,2020,29
13,13135,Gwinnett,2021,15
13,13137,Habersham,1979,2
13,13137,Habersham,1980,17
13,13137,Habersham,1981,16
13,13137,Habersham,1982,0
13,13137,Habersham,1983,11
13,13137,Habersham,1984,0
13,13137,Habersham,1985,1
13,13137,Habersham,1986,34
13,13137,Habersham,1987,2
13,13137,Habersham,1988,18
13,13137,Habersham,1989,0
13,13137,Habersham,1990,5
13,13137,Habersham,1991,0
13,13137,Habersham,1992,0
13,13137,Habersham,1993,10
13,13137,Habersham,1994,0
13,13137,Habersham,1995,9
13,13137,Habersham,1996,2
13,13137,Habersham,1997,3
13,13137,Habersham,1998,7
13,13137,Habersham,1999,17
13,13137,Habersham,2000,10
13,13137,Habersham,2001,1
13,13137,Habersham,2002,13
13,13137,Habersham,2003,0
13,13137,Habersham,2004,0
13,13137,Habersham,2005,3
13,13137,Habersham,2006,20
13,13137,Habersham,2007,34
13,13137,Habersham,2008,19
13,13137,Habersham,2009,42
13,13137,Habersham,2010,15
13,13137,Habersham,2011,50
13,13137,Habersham,2012,28
13,13137,Habersham,2013,1
13,13137,Habersham,2014,13
13,13137,Habersham,2015,25
13,13137,Habersham,2016,20
13,13137,Habersham,2017,6
13,13137,Habersham,2018,1
13,13137,Habersham,2019,7
13,13137,Habersham,2020,2
13,13137,Habersham,2021,4
13,13139,Hall,1979,5
13,13139,Hall,1980,27
13,13139,Hall,1981,25
13,13139,Hall,1982,0
13,13139,Hall,1983,18
13,13139,Hall,1984,1
13,13139,Hall,1985,7
13,13139,Hall,1986,49
13,13139,Hall,1987,14
13,13139,Hall,1988,23
13,13139,Hall,1989,0
13,13139,Hall,1990,12
13,13139,Hall,1991,2
13,13139,Hall,1992,5
13,13139,Hall,1993,18
13,13139,Hall,1994,0
13,13139,Hall,1995,15
13,13139,Hall,1996,5
13,13139,Hall,1997,5
13,13139,Hall,1998,13
13,13139,Hall,1999,26
13,13139,Hall,2000,22
13,13139,Hall,2001,3
13,13139,Hall,2002,24
13,13139,Hall,2003,0
13,13139,Hall,2004,3
13,13139,Hall,2005,9
13,13139,Hall,2006,26
13,13139,Hall,2007,56
13,13139,Hall,2008,28
13,13139,Hall,2009,66
13,13139,Hall,2010,38
13,13139,Hall,2011,77
13,13139,Hall,2012,48
13,13139,Hall,2013,4
13,13139,Hall,2014,32
13,13139,Hall,2015,43
13,13139,Hall,2016,47
13,13139,Hall,2017,13
13,13139,Hall,2018,6
13,13139,Hall,2019,34
13,13139,Hall,2020,20
13,13139,Hall,2021,8
13,13141,Hancock,1979,27
13,13141,Hancock,1980,75
13,13141,Hancock,1981,60
13,13141,Hancock,1982,16
13,13141,Hancock,1983,34
13,13141,Hancock,1984,11
13,13141,Hancock,1985,42
13,13141,Hancock,1986,70
13,13141,Hancock,1987,39
13,13141,Hancock,1988,55
13,13141,Hancock,1989,20
13,13141,Hancock,1990,55
13,13141,Hancock,1991,25
13,13141,Hancock,1992,17
13,13141,Hancock,1993,56
13,13141,Hancock,1994,5
13,13141,Hancock,1995,33
13,13141,Hancock,1996,20
13,13141,Hancock,1997,25
13,13141,Hancock,1998,54
13,13141,Hancock,1999,57
13,13141,Hancock,2000,79
13,13141,Hancock,2001,21
13,13141,Hancock,2002,64
13,13141,Hancock,2003,2
13,13141,Hancock,2004,40
13,13141,Hancock,2005,35
13,13141,Hancock,2006,76
13,13141,Hancock,2007,76
13,13141,Hancock,2008,67
13,13141,Hancock,2009,103
13,13141,Hancock,2010,94
13,13141,Hancock,2011,113
13,13141,Hancock,2012,89
13,13141,Hancock,2013,23
13,13141,Hancock,2014,98
13,13141,Hancock,2015,69
13,13141,Hancock,2016,90
13,13141,Hancock,2017,60
13,13141,Hancock,2018,93
13,13141,Hancock,2019,112
13,13141,Hancock,2020,68
13,13141,Hancock,2021,58
13,13143,Haralson,1979,4
13,13143,Haralson,1980,24
13,13143,Haralson,1981,14
13,13143,Haralson,1982,0
13,13143,Haralson,1983,11
13,13143,Haralson,1984,0
13,13143,Haralson,1985,6
13,13143,Haralson,1986,40
13,13143,Haralson,1987,10
13,13143,Haralson,1988,22
13,13143,Haralson,1989,0
13,13143,Haralson,1990,12
13,13143,Haralson,1991,1
13,13143,Haralson,1992,1
13,13143,Haralson,1993,12
13,13143,Haralson,1994,0
13,13143,Haralson,1995,20
13,13143,Haralson,1996,3
13,13143,Haralson,1997,5
13,13143,Haralson,1998,7
13,13143,Haralson,1999,18
13,13143,Haralson,2000,44
13,13143,Haralson,2001,1
13,13143,Haralson,2002,13
13,13143,Haralson,2003,0
13,13143,Haralson,2004,4
13,13143,Haralson,2005,7
13,13143,Haralson,2006,27
13,13143,Haralson,2007,56
13,13143,Haralson,2008,19
13,13143,Haralson,2009,64
13,13143,Haralson,2010,35
13,13143,Haralson,2011,80
13,13143,Haralson,2012,57
13,13143,Haralson,2013,3
13,13143,Haralson,2014,43
13,13143,Haralson,2015,40
13,13143,Haralson,2016,43
13,13143,Haralson,2017,6
13,13143,Haralson,2018,5
13,13143,Haralson,2019,34
13,13143,Haralson,2020,19
13,13143,Haralson,2021,7
13,13145,Harris,1979,17
13,13145,Harris,1980,40
13,13145,Harris,1981,45
13,13145,Harris,1982,9
13,13145,Harris,1983,25
13,13145,Harris,1984,8
13,13145,Harris,1985,19
13,13145,Harris,1986,56
13,13145,Harris,1987,21
13,13145,Harris,1988,31
13,13145,Harris,1989,4
13,13145,Harris,1990,40
13,13145,Harris,1991,9
13,13145,Harris,1992,8
13,13145,Harris,1993,35
13,13145,Harris,1994,1
13,13145,Harris,1995,36
13,13145,Harris,1996,17
13,13145,Harris,1997,14
13,13145,Harris,1998,50
13,13145,Harris,1999,47
13,13145,Harris,2000,63
13,13145,Harris,2001,10
13,13145,Harris,2002,34
13,13145,Harris,2003,1
13,13145,Harris,2004,23
13,13145,Harris,2005,16
13,13145,Harris,2006,50
13,13145,Harris,2007,65
13,13145,Harris,2008,38
13,13145,Harris,2009,84
13,13145,Harris,2010,88
13,13145,Harris,2011,103
13,13145,Harris,2012,78
13,13145,Harris,2013,17
13,13145,Harris,2014,71
13,13145,Harris,2015,57
13,13145,Harris,2016,84
13,13145,Harris,2017,21
13,13145,Harris,2018,39
13,13145,Harris,2019,72
13,13145,Harris,2020,48
13,13145,Harris,2021,27
13,13147,Hart,1979,12
13,13147,Hart,1980,40
13,13147,Hart,1981,45
13,13147,Hart,1982,6
13,13147,Hart,1983,27
13,13147,Hart,1984,6
13,13147,Hart,1985,20
13,13147,Hart,1986,60
13,13147,Hart,1987,26
13,13147,Hart,1988,51
13,13147,Hart,1989,10
13,13147,Hart,1990,24
13,13147,Hart,1991,15
13,13147,Hart,1992,10
13,13147,Hart,1993,43
13,13147,Hart,1994,2
13,13147,Hart,1995,27
13,13147,Hart,1996,15
13,13147,Hart,1997,11
13,13147,Hart,1998,32
13,13147,Hart,1999,45
13,13147,Hart,2000,48
13,13147,Hart,2001,13
13,13147,Hart,2002,53
13,13147,Hart,2003,2
13,13147,Hart,2004,18
13,13147,Hart,2005,15
13,13147,Hart,2006,47
13,13147,Hart,2007,74
13,13147,Hart,2008,55
13,13147,Hart,2009,87
13,13147,Hart,2010,72
13,13147,Hart,2011,97
13,13147,Hart,2012,55
13,13147,Hart,2013,10
13,13147,Hart,2014,51
13,13147,Hart,2015,54
13,13147,Hart,2016,68
13,13147,Hart,2017,31
13,13147,Hart,2018,42
13,13147,Hart,2019,62
13,13147,Hart,2020,37
13,13147,Hart,2021,27
13,13149,Heard,1979,11
13,13149,Heard,1980,36
13,13149,Heard,1981,36
13,13149,Heard,1982,6
13,13149,Heard,1983,19
13,13149,Heard,1984,4
13,13149,Heard,1985,13
13,13149,Heard,1986,57
13,13149,Heard,1987,16
13,13149,Heard,1988,33
13,13149,Heard,1989,3
13,13149,Heard,1990,25
13,13149,Heard,1991,6
13,13149,Heard,1992,6
13,13149,Heard,1993,27
13,13149,Heard,1994,0
13,13149,Heard,1995,28
13,13149,Heard,1996,11
13,13149,Heard,1997,10
13,13149,Heard,1998,26
13,13149,Heard,1999,36
13,13149,Heard,2000,55
13,13149,Heard,2001,5
13,13149,Heard,2002,29
13,13149,Heard,2003,1
13,13149,Heard,2004,12
13,13149,Heard,2005,12
13,13149,Heard,2006,40
13,13149,Heard,2007,74
13,13149,Heard,2008,37
13,13149,Heard,2009,83
13,13149,Heard,2010,70
13,13149,Heard,2011,91
13,13149,Heard,2012,70
13,13149,Heard,2013,12
13,13149,Heard,2014,59
13,13149,Heard,2015,52
13,13149,Heard,2016,65
13,13149,Heard,2017,16
13,13149,Heard,2018,30
13,13149,Heard,2019,61
13,13149,Heard,2020,39
13,13149,Heard,2021,25
13,13151,Henry,1979,15
13,13151,Henry,1980,39
13,13151,Henry,1981,43
13,13151,Henry,1982,5
13,13151,Henry,1983,23
13,13151,Henry,1984,3
13,13151,Henry,1985,15
13,13151,Henry,1986,53
13,13151,Henry,1987,20
13,13151,Henry,1988,37
13,13151,Henry,1989,5
13,13151,Henry,1990,30
13,13151,Henry,1991,10
13,13151,Henry,1992,7
13,13151,Henry,1993,35
13,13151,Henry,1994,1
13,13151,Henry,1995,27
13,13151,Henry,1996,12
13,13151,Henry,1997,12
13,13151,Henry,1998,35
13,13151,Henry,1999,47
13,13151,Henry,2000,54
13,13151,Henry,2001,7
13,13151,Henry,2002,41
13,13151,Henry,2003,0
13,13151,Henry,2004,15
13,13151,Henry,2005,12
13,13151,Henry,2006,39
13,13151,Henry,2007,69
13,13151,Henry,2008,48
13,13151,Henry,2009,82
13,13151,Henry,2010,74
13,13151,Henry,2011,97
13,13151,Henry,2012,75
13,13151,Henry,2013,15
13,13151,Henry,2014,73
13,13151,Henry,2015,51
13,13151,Henry,2016,73
13,13151,Henry,2017,26
13,13151,Henry,2018,44
13,13151,Henry,2019,65
13,13151,Henry,2020,37
13,13151,Henry,2021,29
13,13153,Houston,1979,30
13,13153,Houston,1980,84
13,13153,Houston,1981,75
13,13153,Houston,1982,15
13,13153,Houston,1983,38
13,13153,Houston,1984,20
13,13153,Houston,1985,51
13,13153,Houston,1986,75
13,13153,Houston,1987,41
13,13153,Houston,1988,57
13,13153,Houston,1989,21
13,13153,Houston,1990,74
13,13153,Houston,1991,22
13,13153,Houston,1992,18
13,13153,Houston,1993,65
13,13153,Houston,1994,3
13,13153,Houston,1995,50
13,13153,Houston,1996,36
13,13153,Houston,1997,39
13,13153,Houston,1998,68
13,13153,Houston,1999,64
13,13153,Houston,2000,87
13,13153,Houston,2001,13
13,13153,Houston,2002,63
13,13153,Houston,2003,5
13,13153,Houston,2004,52
13,13153,Houston,2005,32
13,13153,Houston,2006,82
13,13153,Houston,2007,77
13,13153,Houston,2008,72
13,13153,Houston,2009,104
13,13153,Houston,2010,100
13,13153,Houston,2011,113
13,13153,Houston,2012,88
13,13153,Houston,2013,27
13,13153,Houston,2014,106
13,13153,Houston,2015,78
13,13153,Houston,2016,101
13,13153,Houston,2017,42
13,13153,Houston,2018,82
13,13153,Houston,2019,115
13,13153,Houston,2020,67
13,13153,Houston,2021,58
13,13155,Irwin,1979,25
13,13155,Irwin,1980,70
13,13155,Irwin,1981,75
13,13155,Irwin,1982,16
13,13155,Irwin,1983,32
13,13155,Irwin,1984,13
13,13155,Irwin,1985,41
13,13155,Irwin,1986,60
13,13155,Irwin,1987,32
13,13155,Irwin,1988,42
13,13155,Irwin,1989,31
13,13155,Irwin,1990,86
13,13155,Irwin,1991,16
13,13155,Irwin,1992,15
13,13155,Irwin,1993,61
13,13155,Irwin,1994,3
13,13155,Irwin,1995,48
13,13155,Irwin,1996,46
13,13155,Irwin,1997,41
13,13155,Irwin,1998,77
13,13155,Irwin,1999,53
13,13155,Irwin,2000,70
13,13155,Irwin,2001,20
13,13155,Irwin,2002,55
13,13155,Irwin,2003,8
13,13155,Irwin,2004,58
13,13155,Irwin,2005,33
13,13155,Irwin,2006,81
13,13155,Irwin,2007,80
13,13155,Irwin,2008,69
13,13155,Irwin,2009,109
13,13155,Irwin,2010,100
13,13155,Irwin,2011,114
13,13155,Irwin,2012,76
13,13155,Irwin,2013,24
13,13155,Irwin,2014,98
13,13155,Irwin,2015,70
13,13155,Irwin,2016,90
13,13155,Irwin,2017,44
13,13155,Irwin,2018,48
13,13155,Irwin,2019,105
13,13155,Irwin,2020,72
13,13155,Irwin,2021,40
13,13157,Jackson,1979,9
13,13157,Jackson,1980,33
13,13157,Jackson,1981,38
13,13157,Jackson,1982,4
13,13157,Jackson,1983,23
13,13157,Jackson,1984,4
13,13157,Jackson,1985,16
13,13157,Jackson,1986,55
13,13157,Jackson,1987,21
13,13157,Jackson,1988,41
13,13157,Jackson,1989,5
13,13157,Jackson,1990,23
13,13157,Jackson,1991,11
13,13157,Jackson,1992,8
13,13157,Jackson,1993,34
13,13157,Jackson,1994,0
13,13157,Jackson,1995,25
13,13157,Jackson,1996,10
13,13157,Jackson,1997,8
13,13157,Jackson,1998,29
13,13157,Jackson,1999,39
13,13157,Jackson,2000,40
13,13157,Jackson,2001,7
13,13157,Jackson,2002,41
13,13157,Jackson,2003,0
13,13157,Jackson,2004,12
13,13157,Jackson,2005,14
13,13157,Jackson,2006,40
13,13157,Jackson,2007,70
13,13157,Jackson,2008,43
13,13157,Jackson,2009,83
13,13157,Jackson,2010,65
13,13157,Jackson,2011,94
13,13157,Jackson,2012,61
13,13157,Jackson,2013,10
13,13157,Jackson,2014,56
13,13157,Jackson,2015,50
13,13157,Jackson,2016,68
13,13157,Jackson,2017,19
13,13157,Jackson,2018,30
13,13157,Jackson,2019,52
13,13157,Jackson,2020,36
13,13157,Jackson,2021,25
13,13159,Jasper,1979,21
13,13159,Jasper,1980,60
13,13159,Jasper,1981,53
13,13159,Jasper,1982,10
13,13159,Jasper,1983,30
13,13159,Jasper,1984,9
13,13159,Jasper,1985,29
13,13159,Jasper,1986,66
13,13159,Jasper,1987,32
13,13159,Jasper,1988,53
13,13159,Jasper,1989,12
13,13159,Jasper,1990,40
13,13159,Jasper,1991,20
13,13159,Jasper,1992,11
13,13159,Jasper,1993,46
13,13159,Jasper,1994,4
13,13159,Jasper,1995,31
13,13159,Jasper,1996,17
13,13159,Jasper,1997,16
13,13159,Jasper,1998,48
13,13159,Jasper,1999,56
13,13159,Jasper,2000,67
13,13159,Jasper,2001,12
13,13159,Jasper,2002,60
13,13159,Jasper,2003,1
13,13159,Jasper,2004,25
13,13159,Jasper,2005,20
13,13159,Jasper,2006,59
13,13159,Jasper,2007,75
13,13159,Jasper,2008,64
13,13159,Jasper,2009,97
13,13159,Jasper,2010,86
13,13159,Jasper,2011,108
13,13159,Jasper,2012,86
13,13159,Jasper,2013,21
13,13159,Jasper,2014,91
13,13159,Jasper,2015,60
13,13159,Jasper,2016,87
13,13159,Jasper,2017,45
13,13159,Jasper,2018,65
13,13159,Jasper,2019,92
13,13159,Jasper,2020,53
13,13159,Jasper,2021,40
13,13161,Jeff Davis,1979,30
13,13161,Jeff Davis,1980,82
13,13161,Jeff Davis,1981,78
13,13161,Jeff Davis,1982,19
13,13161,Jeff Davis,1983,45
13,13161,Jeff Davis,1984,28
13,13161,Jeff Davis,1985,45
13,13161,Jeff Davis,1986,73
13,13161,Jeff Davis,1987,48
13,13161,Jeff Davis,1988,49
13,13161,Jeff Davis,1989,36
13,13161,Jeff Davis,1990,89
13,13161,Jeff Davis,1991,28
13,13161,Jeff Davis,1992,19
13,13161,Jeff Davis,1993,82
13,13161,Jeff Davis,1994,13
13,13161,Jeff Davis,1995,52
13,13161,Jeff Davis,1996,51
13,13161,Jeff Davis,1997,43
13,13161,Jeff Davis,1998,83
13,13161,Jeff Davis,1999,62
13,13161,Jeff Davis,2000,70
13,13161,Jeff Davis,2001,29
13,13161,Jeff Davis,2002,60
13,13161,Jeff Davis,2003,16
13,13161,Jeff Davis,2004,62
13,13161,Jeff Davis,2005,46
13,13161,Jeff Davis,2006,87
13,13161,Jeff Davis,2007,77
13,13161,Jeff Davis,2008,74
13,13161,Jeff Davis,2009,112
13,13161,Jeff Davis,2010,105
13,13161,Jeff Davis,2011,118
13,13161,Jeff Davis,2012,76
13,13161,Jeff Davis,2013,28
13,13161,Jeff Davis,2014,97
13,13161,Jeff Davis,2015,77
13,13161,Jeff Davis,2016,91
13,13161,Jeff Davis,2017,61
13,13161,Jeff Davis,2018,70
13,13161,Jeff Davis,2019,118
13,13161,Jeff Davis,2020,79
13,13161,Jeff Davis,2021,55
13,13163,Jefferson,1979,27
13,13163,Jefferson,1980,80
13,13163,Jefferson,1981,63
13,13163,Jefferson,1982,17
13,13163,Jefferson,1983,39
13,13163,Jefferson,1984,17
13,13163,Jefferson,1985,42
13,13163,Jefferson,1986,76
13,13163,Jefferson,1987,44
13,13163,Jefferson,1988,60
13,13163,Jefferson,1989,29
13,13163,Jefferson,1990,70
13,13163,Jefferson,1991,24
13,13163,Jefferson,1992,16
13,13163,Jefferson,1993,66
13,13163,Jefferson,1994,5
13,13163,Jefferson,1995,38
13,13163,Jefferson,1996,30
13,13163,Jefferson,1997,36
13,13163,Jefferson,1998,66
13,13163,Jefferson,1999,63
13,13163,Jefferson,2000,75
13,13163,Jefferson,2001,28
13,13163,Jefferson,2002,67
13,13163,Jefferson,2003,1
13,13163,Jefferson,2004,51
13,13163,Jefferson,2005,41
13,13163,Jefferson,2006,73
13,13163,Jefferson,2007,77
13,13163,Jefferson,2008,72
13,13163,Jefferson,2009,109
13,13163,Jefferson,2010,92
13,13163,Jefferson,2011,114
13,13163,Jefferson,2012,72
13,13163,Jefferson,2013,21
13,13163,Jefferson,2014,96
13,13163,Jefferson,2015,75
13,13163,Jefferson,2016,85
13,13163,Jefferson,2017,59
13,13163,Jefferson,2018,83
13,13163,Jefferson,2019,111
13,13163,Jefferson,2020,62
13,13163,Jefferson,2021,45
13,13165,Jenkins,1979,30
13,13165,Jenkins,1980,86
13,13165,Jenkins,1981,68
13,13165,Jenkins,1982,18
13,13165,Jenkins,1983,45
13,13165,Jenkins,1984,26
13,13165,Jenkins,1985,47
13,13165,Jenkins,1986,78
13,13165,Jenkins,1987,51
13,13165,Jenkins,1988,59
13,13165,Jenkins,1989,29
13,13165,Jenkins,1990,80
13,13165,Jenkins,1991,25
13,13165,Jenkins,1992,17
13,13165,Jenkins,1993,80
13,13165,Jenkins,1994,13
13,13165,Jenkins,1995,44
13,13165,Jenkins,1996,36
13,13165,Jenkins,1997,32
13,13165,Jenkins,1998,84
13,13165,Jenkins,1999,65
13,13165,Jenkins,2000,72
13,13165,Jenkins,2001,37
13,13165,Jenkins,2002,68
13,13165,Jenkins,2003,10
13,13165,Jenkins,2004,53
13,13165,Jenkins,2005,44
13,13165,Jenkins,2006,77
13,13165,Jenkins,2007,74
13,13165,Jenkins,2008,68
13,13165,Jenkins,2009,112
13,13165,Jenkins,2010,105
13,13165,Jenkins,2011,114
13,13165,Jenkins,2012,59
13,13165,Jenkins,2013,18
13,13165,Jenkins,2014,96
13,13165,Jenkins,2015,81
13,13165,Jenkins,2016,82
13,13165,Jenkins,2017,60
13,13165,Jenkins,2018,69
13,13165,Jenkins,2019,113
13,13165,Jenkins,2020,70
13,13165,Jenkins,2021,54
13,13167,Johnson,1979,26
13,13167,Johnson,1980,84
13,13167,Johnson,1981,69
13,13167,Johnson,1982,15
13,13167,Johnson,1983,41
13,13167,Johnson,1984,17
13,13167,Johnson,1985,45
13,13167,Johnson,1986,74
13,13167,Johnson,1987,41
13,13167,Johnson,1988,59
13,13167,Johnson,1989,29
13,13167,Johnson,1990,75
13,13167,Johnson,1991,22
13,13167,Johnson,1992,16
13,13167,Johnson,1993,69
13,13167,Johnson,1994,5
13,13167,Johnson,1995,42
13,13167,Johnson,1996,30
13,13167,Johnson,1997,41
13,13167,Johnson,1998,69
13,13167,Johnson,1999,64
13,13167,Johnson,2000,78
13,13167,Johnson,2001,24
13,13167,Johnson,2002,69
13,13167,Johnson,2003,1
13,13167,Johnson,2004,54
13,13167,Johnson,2005,41
13,13167,Johnson,2006,80
13,13167,Johnson,2007,72
13,13167,Johnson,2008,70
13,13167,Johnson,2009,109
13,13167,Johnson,2010,96
13,13167,Johnson,2011,116
13,13167,Johnson,2012,71
13,13167,Johnson,2013,18
13,13167,Johnson,2014,97
13,13167,Johnson,2015,73
13,13167,Johnson,2016,91
13,13167,Johnson,2017,48
13,13167,Johnson,2018,78
13,13167,Johnson,2019,116
13,13167,Johnson,2020,64
13,13167,Johnson,2021,47
13,13169,Jones,1979,27
13,13169,Jones,1980,77
13,13169,Jones,1981,65
13,13169,Jones,1982,15
13,13169,Jones,1983,35
13,13169,Jones,1984,13
13,13169,Jones,1985,45
13,13169,Jones,1986,72
13,13169,Jones,1987,38
13,13169,Jones,1988,56
13,13169,Jones,1989,18
13,13169,Jones,1990,56
13,13169,Jones,1991,22
13,13169,Jones,1992,17
13,13169,Jones,1993,60
13,13169,Jones,1994,5
13,13169,Jones,1995,42
13,13169,Jones,1996,25
13,13169,Jones,1997,32
13,13169,Jones,1998,55
13,13169,Jones,1999,61
13,13169,Jones,2000,82
13,13169,Jones,2001,13
13,13169,Jones,2002,64
13,13169,Jones,2003,4
13,13169,Jones,2004,39
13,13169,Jones,2005,31
13,13169,Jones,2006,78
13,13169,Jones,2007,74
13,13169,Jones,2008,66
13,13169,Jones,2009,102
13,13169,Jones,2010,95
13,13169,Jones,2011,112
13,13169,Jones,2012,85
13,13169,Jones,2013,28
13,13169,Jones,2014,101
13,13169,Jones,2015,71
13,13169,Jones,2016,96
13,13169,Jones,2017,52
13,13169,Jones,2018,85
13,13169,Jones,2019,115
13,13169,Jones,2020,65
13,13169,Jones,2021,58
13,13171,Lamar,1979,20
13,13171,Lamar,1980,42
13,13171,Lamar,1981,45
13,13171,Lamar,1982,6
13,13171,Lamar,1983,23
13,13171,Lamar,1984,5
13,13171,Lamar,1985,20
13,13171,Lamar,1986,59
13,13171,Lamar,1987,21
13,13171,Lamar,1988,48
13,13171,Lamar,1989,6
13,13171,Lamar,1990,35
13,13171,Lamar,1991,12
13,13171,Lamar,1992,7
13,13171,Lamar,1993,37
13,13171,Lamar,1994,1
13,13171,Lamar,1995,31
13,13171,Lamar,1996,14
13,13171,Lamar,1997,13
13,13171,Lamar,1998,37
13,13171,Lamar,1999,51
13,13171,Lamar,2000,64
13,13171,Lamar,2001,8
13,13171,Lamar,2002,42
13,13171,Lamar,2003,0
13,13171,Lamar,2004,18
13,13171,Lamar,2005,15
13,13171,Lamar,2006,51
13,13171,Lamar,2007,64
13,13171,Lamar,2008,47
13,13171,Lamar,2009,89
13,13171,Lamar,2010,83
13,13171,Lamar,2011,103
13,13171,Lamar,2012,78
13,13171,Lamar,2013,15
13,13171,Lamar,2014,82
13,13171,Lamar,2015,55
13,13171,Lamar,2016,84
13,13171,Lamar,2017,27
13,13171,Lamar,2018,46
13,13171,Lamar,2019,78
13,13171,Lamar,2020,41
13,13171,Lamar,2021,31
13,13173,Lanier,1979,25
13,13173,Lanier,1980,66
13,13173,Lanier,1981,70
13,13173,Lanier,1982,16
13,13173,Lanier,1983,26
13,13173,Lanier,1984,16
13,13173,Lanier,1985,40
13,13173,Lanier,1986,52
13,13173,Lanier,1987,33
13,13173,Lanier,1988,37
13,13173,Lanier,1989,32
13,13173,Lanier,1990,93
13,13173,Lanier,1991,12
13,13173,Lanier,1992,18
13,13173,Lanier,1993,65
13,13173,Lanier,1994,4
13,13173,Lanier,1995,42
13,13173,Lanier,1996,45
13,13173,Lanier,1997,33
13,13173,Lanier,1998,79
13,13173,Lanier,1999,46
13,13173,Lanier,2000,74
13,13173,Lanier,2001,18
13,13173,Lanier,2002,56
13,13173,Lanier,2003,14
13,13173,Lanier,2004,52
13,13173,Lanier,2005,36
13,13173,Lanier,2006,87
13,13173,Lanier,2007,86
13,13173,Lanier,2008,65
13,13173,Lanier,2009,112
13,13173,Lanier,2010,103
13,13173,Lanier,2011,118
13,13173,Lanier,2012,65
13,13173,Lanier,2013,35
13,13173,Lanier,2014,100
13,13173,Lanier,2015,76
13,13173,Lanier,2016,86
13,13173,Lanier,2017,61
13,13173,Lanier,2018,59
13,13173,Lanier,2019,97
13,13173,Lanier,2020,73
13,13173,Lanier,2021,47
13,13175,Laurens,1979,29
13,13175,Laurens,1980,86
13,13175,Laurens,1981,76
13,13175,Laurens,1982,17
13,13175,Laurens,1983,42
13,13175,Laurens,1984,20
13,13175,Laurens,1985,47
13,13175,Laurens,1986,76
13,13175,Laurens,1987,45
13,13175,Laurens,1988,60
13,13175,Laurens,1989,27
13,13175,Laurens,1990,82
13,13175,Laurens,1991,23
13,13175,Laurens,1992,17
13,13175,Laurens,1993,69
13,13175,Laurens,1994,5
13,13175,Laurens,1995,45
